8978	32947600	146293	29309344
9112	32947600	148477	-38115424
9248	32947600	150693	-27865696
9384	32947600	152909	-17615968
9522	32947600	155158	-61482144
9660	32947600	157406	26442080
9800	32947600	159687	60250400
9940	32947600	161969	-37731680
10082	32947600	164283	-58039264
10224	32947600	166596	53443552
10368	32947600	168943	-20979936
10512	32947600	171289	36386976
10658	32947600	173668	39637984
10804	32947600	176047	42888992
10952	32947600	178459	-7975904
11100	32947600	180871	-58840800
11250	32947600	183315	-32031200
11400	32947600	185759	-5221600
11552	32947600	188236	-32527904
11704	32947600	190713	-59834208
11858	32947600	193222	-9466016
12012	32947600	195731	40902176
12168	32947600	198273	37154464
12324	32947600	200815	33406752
12482	32947600	203390	-24456864
12640	32947600	205964	49469920
12800	32947600	208572	-62509600
12960	32947600	211179	-42698720
13122	32947600	213818	54786656
13284	32947600	216458	20481632
13448	32947600	219130	63851104
13612	32947600	221803	-24569824
13778	32947600	224508	-35316256
13944	32947600	227213	-46062688
14112	32947600	229950	20865376
14280	32947600	232688	-43996960
14450	32947600	235458	-31184800
14620	32947600	238228	-18372640
14792	32947600	241031	-59676384
14964	32947600	243833	30810272
15138	32947600	246669	-64609376
15312	32947600	249504	-28238624
15488	32947600	252372	-45983776
15664	32947600	255240	-63728928
15842	32947600	258140	-3799584
16020	32947600	261040	56129760
16200	32947600	263973	61943200
16380	32947600	266907	-64033760
16562	32947600	269872	19454176
16744	32947600	272838	-28848288
16928	32947600	275836	523744
17112	32947600	278834	29895776
17298	32947600	281865	5151904
17484	32947600	284896	-19591968
17672	32947600	287959	33338656
17860	32947600	291023	-45521120
18050	32947600	294119	-46706400
18240	32947600	297215	-47891680
18432	32947600	300343	28597536
18624	32947600	303472	-26703648
18818	32947600	306633	-4330336
19012	32947600	309794	18042976
19208	32947600	312988	-13699616
19404	32947600	316182	-45442208
19602	32947600	319408	489696
19800	32947600	322634	46421600
20000	32947600	325893	38237600
20200	32947600	329152	30053600
20402	32947600	332444	-32246304
20604	32947600	335735	37244192
20808	32947600	339059	52618784
21012	32947600	342384	-63797024
21218	32947600	345740	29252064
21424	32947600	349097	-9489248
21632	32947600	352486	29443936
21840	32947600	355876	-63413280
22050	32947600	359297	53194400
22260	32947600	362719	38011680
22472	32947600	366174	-31286944
22684	32947600	369628	31204832
22898	32947600	373115	39580704
23112	32947600	376602	47956576
23328	32947600	380122	2216544
23544	32947600	383642	-43523488
23762	32947600	387194	-11589024
23980	32947600	390746	20345440
24200	32947600	394331	-1836000
24420	32947600	397916	-24017440
24642	32947600	401533	31475616
24864	32947600	405151	-44821728
25088	32947600	408801	-43444576
25312	32947600	412451	-42067424
25538	32947600	416133	36984224
25764	32947600	419816	-15754528
25992	32947600	423531	9181216
26220	32947600	427246	34116960
26450	32947600	430994	4936800
26680	32947600	434742	-24243360
26912	32947600	438522	24250976
27144	32947600	442303	-59045088
27378	32947600	446116	-64666656
27612	32947600	449928	61502176
27848	32947600	453774	1764704
28084	32947600	457620	-57972768
28322	32947600	461498	-40035744
28560	32947600	465376	-22098720
28800	32947600	469287	-58277600
29040	32947600	473197	37333920
29282	32947600	477141	-52960864
29524	32947600	481084	-11465248
29768	32947600	485060	-24085536
30012	32947600	489036	-36705824
30258	32947600	493044	28348384
30504	32947600	497053	-38387808
30752	32947600	501094	-27449504
31000	32947600	505135	-16511200
31250	32947600	509209	-59688800
31500	32947600	513282	28924000
31752	32947600	517388	63420896
32004	32947600	521495	-33872608
32258	32947600	525634	-53491616
32512	32947600	529772	58679776
32768	32947600	533944	-15055136
33024	32947600	538115	43000352
33282	32947600	542319	46939936
33540	32947600	546523	50879520
33800	32947600	550760	703200
34060	32947600	554997	-49473120
34322	32947600	559266	-21974944
34584	32947600	563535	5523232
34848	32947600	567837	-21094496
35112	32947600	572139	-47712224
35378	32947600	576473	3344544
35644	32947600	580807	54401312
35912	32947600	585174	51342176
36180	32947600	589541	48283040
36450	32947600	593941	-8892000
36720	32947600	598340	65723360
36992	32947600	602773	-45567584
37264	32947600	607205	-25068128
37538	32947600	611670	-58684576
37812	32947600	616134	39489376
38088	32947600	620632	-48242976
38364	32947600	625129	-4184928
38642	32947600	629659	-14242784
38920	32947600	634189	-24300640
39200	32947600	638751	43316000
39480	32947600	643314	-20857760
39762	32947600	647909	-7357024
40044	32947600	652504	6143712
40328	32947600	657132	-34471456
40612	32947600	661759	56703776
40898	32947600	666420	-38027296
41184	32947600	671080	-967968
41472	32947600	675773	-18024544
41760	32947600	680466	-35081120
42050	32947600	685191	25536800
42340	32947600	689917	-45635680
42632	32947600	694675	-39133664
42924	32947600	699433	-32631648
43218	32947600	704223	51544864
43512	32947600	709014	3930976
43808	32947600	713837	33991584
44104	32947600	718660	64052192
44402	32947600	723516	39996896
44700	32947600	728372	15941600
45000	32947600	733261	-62229600
45300	32947600	738149	-8610400
45602	32947600	743070	-9107104
45904	32947600	747991	-9603808
46208	32947600	752945	-64216416
46512	32947600	757898	12961376
46818	32947600	762884	36023264
47124	32947600	767870	59085152
47432	32947600	772889	28031136
47740	32947600	777908	-3022880
48050	32947600	782959	43597600
48360	32947600	788011	-41572320
48672	32947600	793095	-49067744
48984	32947600	798179	-56563168
49298	32947600	803295	13615904
49612	32947600	808412	-47995424
49928	32947600	813561	-31932256
50244	32947600	818710	-15869088
50562	32947600	823892	-53921824
50880	32947600	829073	39815840
51200	32947600	834288	-52352800
51520	32947600	839502	-12731040
51842	32947600	844749	-27225184
52164	32947600	849996	-41719328
52488	32947600	855275	21461024
52812	32947600	860555	-47149024
53138	32947600	865867	-38084576
53464	32947600	871179	-29020128
53792	32947600	876523	57718816
54120	32947600	881868	12667360
54450	32947600	887245	45290400
54780	32947600	892623	-53876960
55112	32947600	898032	56420576
55444	32947600	903442	34927712
55778	32947600	908885	-40681056
56112	32947600	914327	15500576
56448	32947600	919802	17566304
56784	32947600	925277	19632032
57122	32947600	930785	-32418144
57460	32947600	936292	47322080
57800	32947600	941833	-58844000
58140	32947600	947373	-33219680
58482	32947600	952946	-61711264
58824	32947600	958518	41587552
59168	32947600	964124	-41019936
59512	32947600	969729	8162976
59858	32947600	975367	3229984
60204	32947600	981005	-1703008
60552	32947600	986676	-60751904
60900	32947600	992346	11989600
61250	32947600	998049	30615200
61600	32947600	1003752	49240800
61952	32947600	1009488	13750496
62304	32947600	1015224	-21739808
62658	32947600	1020992	20444384
63012	32947600	1026760	62628576
63368	32947600	1032561	50696864
63724	32947600	1038362	38765152
64082	32947600	1044196	-27282464
64440	32947600	1050029	38460320
64800	32947600	1055895	50087200
65160	32947600	1061761	61714080
65522	32947600	1067660	19225056
65884	32947600	1073559	-23263968
66248	32947600	1079490	11921504
66612	32947600	1085421	47106976
66978	32947600	1091385	28176544
67344	32947600	1097349	9246112
67712	32947600	1103346	-63800224
68080	32947600	1109342	-5056160
68450	32947600	1115371	-428000
68820	32947600	1121400	4200160
69192	32947600	1127462	-45287584
69564	32947600	1133523	37015072
69938	32947600	1139617	65201824
70312	32947600	1145712	-38401824
70688	32947600	1151839	-64330976
71064	32947600	1157965	41530272
71442	32947600	1164125	-38514784
71820	32947600	1170284	13230560
72200	32947600	1176476	10860000
72580	32947600	1182668	8489440
72962	32947600	1188893	-47997024
73344	32947600	1195117	27306912
73728	32947600	1201374	48494944
74112	32947600	1207632	-62107424
74498	32947600	1213921	36755104
74884	32947600	1220211	3827232
75272	32947600	1226533	48573856
75660	32947600	1232856	-38469920
76050	32947600	1239211	-47839200
76440	32947600	1245566	-57208480
76832	32947600	1251953	11096736
77224	32947600	1258341	-52388448
77618	32947600	1264761	-38199136
78012	32947600	1271181	-24009824
78408	32947600	1277634	-63936416
78804	32947600	1284086	27927392
79202	32947600	1290571	65675296
79600	32947600	1297057	-28367200
80000	32947600	1303575	-44735200
80400	32947600	1310093	-61103200
80802	32947600	1316643	203296
81204	32947600	1323193	61509792
81608	32947600	1329777	-63090016
82012	32947600	1336360	-55899424
82418	32947600	1342975	28965664
82824	32947600	1349591	-17959648
83232	32947600	1356239	12789536
83640	32947600	1362887	43538720
84050	32947600	1369568	20172000
84460	32947600	1376249	-3194720
84872	32947600	1382962	51113056
85284	32947600	1389676	-26369568
85698	32947600	1396422	-26177696
86112	32947600	1403168	-25985824
86528	32947600	1409946	51880544
86944	32947600	1416725	-2043488
87362	32947600	1423536	21706976
87780	32947600	1430347	45457440
88200	32947600	1437191	15092000
88620	32947600	1444035	-15273440
89042	32947600	1450911	32035616
89464	32947600	1457788	-52445728
89888	32947600	1464697	-59252576
90312	32947600	1471605	65730976
90738	32947600	1478547	4808224
91164	32947600	1485489	-56114528
91592	32947600	1492463	-39362784
92020	32947600	1499437	-22611040
92450	32947600	1506444	-59975200
92880	32947600	1513450	34451040
93312	32947600	1520490	-57029024
93744	32947600	1527529	-16718688
94178	32947600	1534601	-30524256
94612	32947600	1541673	-44329824
95048	32947600	1548777	19539104
95484	32947600	1555882	-48382368
95922	32947600	1563019	-38629344
96360	32947600	1570156	-28876320
96800	32947600	1577325	58551200
97240	32947600	1584495	14188320
97682	32947600	1591697	47499936
98124	32947600	1598900	-50978848
98568	32947600	1606134	60007264
99012	32947600	1613369	39202976
99458	32947600	1620637	-35717216
99904	32947600	1627904	21152992
100352	32947600	1635204	23907296
100800	32947600	1642504	26661600
101250	32947600	1649837	-24700000
101700	32947600	1657169	55728800
102152	32947600	1664535	-49748704
102604	32947600	1671900	-23435808
103058	32947600	1679298	-51238816
103512	32947600	1686695	52748576
103968	32947600	1694126	-29170336
104424	32947600	1701556	20701152
104882	32947600	1709019	16456736
105340	32947600	1716482	12212320
105800	32947600	1723978	-46148000
106260	32947600	1731473	27282080
106722	32947600	1739001	46596256
107184	32947600	1746530	-65879968
107648	32947600	1754090	31108704
108112	32947600	1761651	-3693024
108578	32947600	1769244	39179744
109044	32947600	1776838	-49737888
109512	32947600	1784464	-60981024
109980	32947600	1792089	59566240
110450	32947600	1799748	-5792800
110920	32947600	1807406	60638560
111392	32947600	1815098	-58836384
111864	32947600	1822789	-46520928
112338	32947600	1830512	43469024
112812	32947600	1838236	1668576
113288	32947600	1845992	37542624
113764	32947600	1853749	-58373728
114242	32947600	1861537	55174816
114720	32947600	1869326	36932960
115200	32947600	1877148	-35424800
115680	32947600	1884969	24007840
116162	32947600	1892823	29324576
116644	32947600	1900677	34641312
117128	32947600	1908564	-14157856
117612	32947600	1916451	-62957024
118098	32947600	1924370	-34081696
118584	32947600	1932289	-5206368
119072	32947600	1940241	-30446944
119560	32947600	1948193	-55687520
120050	32947600	1956177	-3253600
120540	32947600	1964161	49180320
121032	32947600	1972178	47498336
121524	32947600	1980195	45816352
122018	32947600	1988245	-9981536
122512	32947600	1996295	-65779424
123008	32947600	2004377	-43902816
123504	32947600	2012459	-22026208
124002	32947600	2020574	-54265504
124500	32947600	2028688	45285600
125000	32947600	2036836	-41069600
125500	32947600	2044983	4365600
126002	32947600	2053163	-4315104
126504	32947600	2061343	-12995808
127008	32947600	2069555	55997984
127512	32947600	2077768	-6798624
128018	32947600	2086013	8079264
128524	32947600	2094258	22957152
129032	32947600	2102536	-16280864
129540	32947600	2110814	-55518880
130050	32947600	2119124	-17082400
130560	32947600	2127434	21354080
131072	32947600	2135777	5674656
131584	32947600	2144120	-10004768
132098	32947600	2152495	51990304
132612	32947600	2160871	-17805024
133128	32947600	2169279	-9925856
133644	32947600	2177687	-2046688
134162	32947600	2186128	-48283424
134680	32947600	2194568	37270240
135200	32947600	2203042	-63082400
135720	32947600	2211515	-31644640
136242	32947600	2220021	-54322784
136764	32947600	2228526	54789472
137288	32947600	2237065	-22004576
137812	32947600	2245603	32991776
138338	32947600	2254174	33872224
138864	32947600	2262745	34752672
139392	32947600	2271349	-18482784
139920	32947600	2279952	60072160
140450	32947600	2288589	-47279200
140980	32947600	2297225	-22840160
141512	32947600	2305894	-52517024
142044	32947600	2314562	49596512
142578	32947600	2323264	-34196256
143112	32947600	2331965	13801376
143648	32947600	2340699	7683104
144184	32947600	2349433	1564832
144722	32947600	2358200	-58669344
145260	32947600	2366966	12886880
145800	32947600	2375765	30327200
146340	32947600	2384564	47767520
146882	32947600	2393396	11091936
147424	32947600	2402228	-25583648
147968	32947600	2411092	15415264
148512	32947600	2419956	56414176
149058	32947600	2428853	43297184
149604	32947600	2437750	30180192
150152	32947600	2446680	-37052704
150700	32947600	2455609	27504800
151250	32947600	2464571	37946400
151800	32947600	2473533	48388000
152352	32947600	2482528	4713696
152904	32947600	2491523	-38960608
153458	32947600	2500550	-4960416
154012	32947600	2509577	29039776
154568	32947600	2518637	8924064
155124	32947600	2527697	-11191648
155682	32947600	2536789	46367136
156240	32947600	2545882	-27864480
156800	32947600	2555007	-24421600
157360	32947600	2564132	-20978720
157922	32947600	2573289	60138656
158484	32947600	2582447	9465632
159048	32947600	2591637	36467104
159612	32947600	2600827	63468576
160178	32947600	2610050	36354144
160744	32947600	2619273	9239712
161312	32947600	2628528	59799776
161880	32947600	2637784	-21430560
162450	32947600	2647072	-24986400
163020	32947600	2656360	-28542240
163592	32947600	2665680	45576416
164164	32947600	2675001	-12095328
164738	32947600	2684354	7907424
165312	32947600	2693707	27910176
165888	32947600	2703093	-6202976
166464	32947600	2712479	-40316128
167042	32947600	2721897	3245216
167620	32947600	2731315	46806560
168200	32947600	2740766	36252000
168780	32947600	2750217	25697440
169362	32947600	2759701	-38973024
169944	32947600	2769184	28146912
170528	32947600	2778700	41150944
171112	32947600	2788216	54154976
171698	32947600	2797765	13043104
172284	32947600	2807314	-28068768
172872	32947600	2816895	8493856
173460	32947600	2826476	45056480
174050	32947600	2836090	27503200
174640	32947600	2845704	9949920
175232	32947600	2855351	-61719264
175824	32947600	2864997	-1598048
176418	32947600	2874676	4407264
177012	32947600	2884355	10412576
177608	32947600	2894067	-37698016
178204	32947600	2903778	45981792
178802	32947600	2913523	-56244704
179400	32947600	2923267	-26680800
180000	32947600	2933044	-51232800
180600	32947600	2942820	56005600
181202	32947600	2952630	-22662304
181804	32947600	2962439	30460192
182408	32947600	2972281	29466784
183012	32947600	2982123	28473376
183618	32947600	2991998	-26635936
184224	32947600	3001872	50045152
184832	32947600	3011780	-59180064
185440	32947600	3021687	-36614880
186050	32947600	3031626	63624800
186660	32947600	3041566	32074080
187272	32947600	3051539	-53592544
187884	32947600	3061511	-7468768
188498	32947600	3071516	-15460896
189112	32947600	3081521	-23453024
189728	32947600	3091558	46229344
190344	32947600	3101596	-15878688
190962	32947600	3111666	-312224
191580	32947600	3121736	15254240
192200	32947600	3131839	-23295200
192820	32947600	3141942	-61844640
193442	32947600	3152077	-22719584
194064	32947600	3162212	16405472
194688	32947600	3172380	1414624
195312	32947600	3182548	-13576224
195938	32947600	3192748	49107424
196564	32947600	3202949	-19999328
197192	32947600	3213182	-11431584
197820	32947600	3223415	-2863840
198450	32947600	3233681	-48412000
199080	32947600	3243946	37830240
199712	32947600	3254245	-61833824
200344	32947600	3264543	-29707488
200978	32947600	3274874	-51697056
201612	32947600	3285204	58103776
202248	32947600	3295568	-18001696
202884	32947600	3305931	37683232
203522	32947600	3316327	39252256
204160	32947600	3326723	40821280
204800	32947600	3337152	-11725600
205440	32947600	3347581	-64272480
206082	32947600	3358042	-39144864
206724	32947600	3368503	-14017248
207368	32947600	3378997	-43005536
208012	32947600	3389490	59796576
208658	32947600	3400017	-23307616
209304	32947600	3410543	25378592
209952	32947600	3421102	19948896
210600	32947600	3431661	14519200
211250	32947600	3442253	-45026400
211900	32947600	3452844	27218400
212552	32947600	3463468	45347296
213204	32947600	3474092	63476192
213858	32947600	3484749	27489184
214512	32947600	3495406	-8497824
215168	32947600	3506095	33189664
215824	32947600	3516785	-56913248
216482	32947600	3527506	62448736
217140	32947600	3538228	50020320
217800	32947600	3548983	-16524000
218460	32947600	3559737	48722080
219122	32947600	3570524	59852256
219784	32947600	3581312	-60807968
220448	32947600	3592131	27996704
221112	32947600	3602951	-14989024
221778	32947600	3613803	19699744
222444	32947600	3624655	54388512
223112	32947600	3635540	34961376
223780	32947600	3646425	15534240
224450	32947600	3657343	-58008800
225120	32947600	3668260	238560
225792	32947600	3679210	4370016
226464	32947600	3690160	8501472
227138	32947600	3701143	-41482976
227812	32947600	3712125	40322976
228488	32947600	3723141	-63777376
229164	32947600	3734156	-36087328
229842	32947600	3745204	-62513184
230520	32947600	3756251	42851360
231200	32947600	3767332	-37690400
231880	32947600	3778412	13558240
232562	32947600	3789525	10690976
233244	32947600	3800638	7823712
233928	32947600	3811784	-49159456
234612	32947600	3822929	25647776
235298	32947600	3834107	46339104
235984	32947600	3845286	-64759968
236672	32947600	3856496	33605856
237360	32947600	3867707	181280
238050	32947600	3878950	44431200
238740	32947600	3890194	-43109280
239432	32947600	3901470	-52975264
240124	32947600	3912746	-62841248
240818	32947600	3924054	4967264
241512	32947600	3935363	-59014624
242208	32947600	3946704	-45322016
242904	32947600	3958045	-31629408
243602	32947600	3969418	59737696
244300	32947600	3980792	19314400
245000	32947600	3992198	56565600
245700	32947600	4003605	-37973600
246402	32947600	4015044	-54838304
247104	32947600	4026482	60087392
247808	32947600	4037954	-10893216
248512	32947600	4049425	49916576
249218	32947600	4060929	56610464
249924	32947600	4072433	63304352
250632	32947600	4083970	15882336
251340	32947600	4095507	-31539680
252050	32947600	4107076	-1287200
252760	32947600	4118645	28965280
253472	32947600	4130247	5101856
254184	32947600	4141849	-18761568
254898	32947600	4153483	35049504
255612	32947600	4165118	-42929824
256328	32947600	4176785	-43234656
257044	32947600	4188452	-43539488
257762	32947600	4200151	33830176
258480	32947600	4211851	-20590560
259200	32947600	4223583	2663200
259920	32947600	4235315	25916960
260642	32947600	4247080	-4945184
261364	32947600	4258845	-35807328
262088	32947600	4270642	11005024
262812	32947600	4282439	57817376
263538	32947600	4294269	50513824
264264	32947600	4306099	43210272
264992	32947600	4317962	-18209184
265720	32947600	4329824	52161760
266450	32947600	4341720	-63373600
267180	32947600	4353615	-47118560
267912	32947600	4365542	46810976
268644	32947600	4377470	8950112
269378	32947600	4389430	48763744
270112	32947600	4401391	-43213024
270848	32947600	4413384	-57515296
271584	32947600	4425376	59972832
272322	32947600	4437402	-8445344
273060	32947600	4449427	54926880
273800	32947600	4461485	64183200
274540	32947600	4473544	-58350880
275282	32947600	4485634	28579936
276024	32947600	4497725	-16279648
276768	32947600	4509848	16535264
277512	32947600	4521971	49350176
278258	32947600	4534127	28049184
279004	32947600	4546283	6748192
279752	32947600	4558471	63121696
280500	32947600	4570660	-12295200
281250	32947600	4582881	-10037600
282000	32947600	4595102	-7780000
282752	32947600	4607356	-59638304
283504	32947600	4619609	20293792
284258	32947600	4631895	46109984
285012	32947600	4644182	-59864224
285768	32947600	4656500	43626464
286524	32947600	4668819	15326752
287282	32947600	4681170	64701536
288040	32947600	4693522	-17714080
288800	32947600	4705906	-22455200
289560	32947600	4718290	-27196320
290322	32947600	4730706	45737056
291084	32947600	4743123	-13119968
291848	32947600	4755572	5697504
292612	32947600	4768021	24514976
293378	32947600	4780503	-10783456
294144	32947600	4792985	-46081888
294912	32947600	4805499	-3705824
295680	32947600	4818013	38670240
296450	32947600	4830560	26930400
297220	32947600	4843107	15190560
297992	32947600	4855687	-50665184
298764	32947600	4868266	15269472
299538	32947600	4880878	27088224
300312	32947600	4893490	38906976
301088	32947600	4906135	-3390176
301864	32947600	4918780	-45687328
302642	32947600	4931457	-10309984
303420	32947600	4944134	25067360
304200	32947600	4956844	6328800
304980	32947600	4969554	-12409760
305762	32947600	4982296	46526176
306544	32947600	4995039	-26328288
307328	32947600	5007814	-21508256
308112	32947600	5020589	-16688224
308898	32947600	5033396	65806304
309684	32947600	5046204	16510432
310472	32947600	5059044	44889056
311260	32947600	5071885	-58522720
312050	32947600	5084757	47530400
312840	32947600	5097630	21793120
313632	32947600	5110536	-58060064
314424	32947600	5123441	-6122848
315218	32947600	5136379	-8301536
316012	32947600	5149317	-10480224
316808	32947600	5162287	65015584
317604	32947600	5175258	8720992
318402	32947600	5188261	30100896
319200	32947600	5201264	51480800
320000	32947600	5214300	18744800
320800	32947600	5227336	-13991200
321602	32947600	5240404	30947296
322404	32947600	5253473	-55904608
323208	32947600	5266574	-65082016
324012	32947600	5279674	57530976
324818	32947600	5292808	-5762336
325624	32947600	5305941	62734752
326432	32947600	5319108	-54674464
327240	32947600	5332274	-40293280
328050	32947600	5345472	51762400
328860	32947600	5358671	12027680
329672	32947600	5371902	49967456
330484	32947600	5385134	-43883168
331298	32947600	5398398	-60059296
332112	32947600	5411661	55554976
332928	32947600	5424958	-14737056
333744	32947600	5438254	46761312
334562	32947600	5451583	54143776
335380	32947600	5464912	61526240
336200	32947600	5478274	14792800
337020	32947600	5491636	-31940640
337842	32947600	5505030	-999584
338664	32947600	5518424	29941472
339488	32947600	5531851	6766624
340312	32947600	5545278	-16408224
341138	32947600	5558737	38091424
341964	32947600	5572197	-39199328
342792	32947600	5585689	-38815584
343620	32947600	5599181	-38431840
344450	32947600	5612705	39626400
345280	32947600	5626230	-14105760
346112	32947600	5639787	9836576
346944	32947600	5653344	33778912
347778	32947600	5666934	3605344
348612	32947600	5680524	-26568224
349448	32947600	5694146	20932704
350284	32947600	5707769	-63356768
351122	32947600	5721423	61818656
351960	32947600	5735078	55203680
352800	32947600	5748766	-5527200
353640	32947600	5762453	65532320
354482	32947600	5776174	-49314464
355324	32947600	5789894	-32370848
356168	32947600	5803646	62247264
357012	32947600	5817399	25074976
357858	32947600	5831184	65577184
358704	32947600	5844970	-25711008
359552	32947600	5858788	-39324704
360400	32947600	5872606	-52938400
361250	32947600	5886456	11122400
362100	32947600	5900307	-56607200
362952	32947600	5914190	-46662304
363804	32947600	5928073	-36717408
364658	32947600	5941988	50901984
365512	32947600	5955904	6730976
366368	32947600	5969852	40234464
367224	32947600	5983801	-58052448
368082	32947600	5997781	53125536
368940	32947600	6011762	32513120
369800	32947600	6025776	-42215200
370660	32947600	6039789	14846880
371522	32947600	6053835	17793056
372384	32947600	6067881	20739232
373248	32947600	6081960	-30430496
374112	32947600	6096038	50190176
374978	32947600	6110150	-55095456
375844	32947600	6124261	-28590688
376712	32947600	6138405	-56201824
377580	32947600	6152548	47977440
378450	32947600	6166725	-33749600
379320	32947600	6180901	16313760
380192	32947600	6195110	12261216
381064	32947600	6209319	8208672
381938	32947600	6223561	-49959776
382812	32947600	6237802	23662176
383688	32947600	6252076	43168224
384564	32947600	6266350	62674272
385442	32947600	6280657	28064416
386320	32947600	6294964	-6545440
387200	32947600	6309303	36519200
388080	32947600	6323643	-52206560
388962	32947600	6338015	-63257824
389844	32947600	6352386	57481312
390728	32947600	6366791	-7685856
391612	32947600	6381195	58937376
392498	32947600	6395633	-60345696
393384	32947600	6410070	-47838368
394272	32947600	6424539	42343456
395160	32947600	6439009	734880
396050	32947600	6453511	36800800
396940	32947600	6468014	-58923680
397832	32947600	6482548	54816736
398724	32947600	6497083	36766752
399618	32947600	6511651	-35399136
400512	32947600	6526218	24225376
401408	32947600	6540818	29733984
402304	32947600	6555418	35242592
403202	32947600	6570051	-13364704
404100	32947600	6584684	-61972000
405000	32947600	6599349	-32904800
405900	32947600	6614014	-3837600
406802	32947600	6628712	-28886304
407704	32947600	6643410	-53935008
408608	32947600	6658140	-1309216
409512	32947600	6672870	51316576
410418	32947600	6687633	49826464
411324	32947600	6702396	48336352
412232	32947600	6717192	-7269664
413140	32947600	6731988	-62875680
414050	32947600	6746816	-40807200
414960	32947600	6761644	-18738720
415872	32947600	6776505	-50786144
416784	32947600	6791365	48956832
417698	32947600	6806259	-37206496
418612	32947600	6821152	8420576
419528	32947600	6836078	-68256
420444	32947600	6851004	-8557088
421362	32947600	6865962	60628576
422280	32947600	6880921	-1976160
423200	32947600	6895912	13093600
424120	32947600	6910903	28163360
425042	32947600	6925927	-10882784
425964	32947600	6940951	-49928928
426888	32947600	6956007	-11300576
427812	32947600	6971063	27327776
428738	32947600	6986152	11840224
429664	32947600	7001241	-3647328
430592	32947600	7016362	58539616
431520	32947600	7031484	-11063840
